CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN
03196080	TP9	NON	2013	2013
03196080	TP9	NON	2014	2014
03196080	TP9	NON	2015	2015
03196080	TP9	NON	2016	2016
03196080	TP9	NON	2017	2017
03196080	TP9	NON	2018	2018
03196080	TP9	NON	2019	2019
03196080	TP9	NON	2020	2020
03196080	TP9	NON	2021	2021
03196080	TP9	NON	2022	2022
03196080	TP9	NON	2023	2023
03196400	TP9	NON	2016	2016
03196400	TP9	NON	2017	2017
03196400	TP9	NON	2018	2018
03196400	TP9	NON	2019	2019
03196400	TP9	NON	2020	2020
03196400	TP9	NON	2021	2021
03196400	TP9	NON	2022	2022
03196400	TP9	NON	2023	2023
03196450	P9	NON	2015	2015
03196450	P9	NON	2016	2016
03196450	P9	NON	2017	2017
03196450	P9	NON	2018	2018
03196450	P9	NON	2019	2019
03196450	P9	NON	2020	2020
03196450	P9	NON	2021	2021
03196450	P9	NON	2022	2022
03196450	P9	NON	2023	2023
03197000	P9	NON	2008	2008
03197000	P9	NON	2009	2009
03197000	P9	NON	2010	2010
03197000	P9	NON	2011	2011
03197000	P9	NON	2012	2012
03197000	P9	NON	2013	2013
03197000	P9	NON	2014	2014
03197000	P9	NON	2015	2015
03197000	P9	NON	2016	2016
03197000	P9	NON	2017	2017
03197000	P9	NON	2018	2018
03197000	P9	NON	2019	2019
03197000	P9	NON	2020	2020
03197000	P9	NON	2021	2021
03197000	P9	NON	2022	2022
03197000	P9	NON	2023	2023
03197000	P9	NON	2024	2024
03197430	P9	NON	2016	2016
03197430	P9	NON	2017	2017
03197840	TP9	NON	2024	2024
03198000	P9	NON	1984	1984
03198000	P9	NON	1985	1985
03198000	P9	NON	1986	1986
03198000	P9	NON	1987	1987
03198000	P9	NON	1988	1988
03198000	P9	NON	1989	1989
03198000	P9	NON	1990	1990
03198000	P9	NON	1991	1991
03198000	P9	NON	1992	1992
03198000	P9	NON	1993	1993
03198000	P9	NON	1994	1994
03198000	P9	NON	1995	1995
03198000	P9	NON	1996	1996
03198000	P9	NON	1997	1997
03198000	P9	NON	1998	1998
03198000	P9	NON	1999	1999
03198000	P9	NON	2000	2000
03198000	P9	NON	2001	2001
03198000	P9	NON	2002	2002
03198000	P9	NON	2003	2003
03198000	P9	NON	2004	2004
03198000	P9	NON	2005	2005
03198000	P9	NON	2006	2006
03198000	P9	NON	2007	2007
03198000	P9	NON	2008	2008
03198000	P9	NON	2009	2009
03198000	P9	NON	2010	2010
03198000	P9	NON	2011	2011
03198000	P9	NON	2012	2012
03198000	P9	NON	2013	2013
03198000	P9	NON	2014	2014
03198000	P9	NON	2015	2015
03198000	P9	NON	2016	2016
03198000	P9	NON	2017	2017
03198000	P9	NON	2018	2018
03198000	P9	NON	2019	2019
03198000	P9	NON	2020	2020
03198000	P9	NON	2021	2021
03198000	P9	NON	2022	2022
03198000	P9	NON	2023	2023
03198300	P9	NON	2016	2016
03198300	P9	NON	2017	2017
03198505	P9-A	NON	2024	2024
03198530	P9-A	NON	2007	2007
03198530	P9-A	NON	2008	2008
03198530	P9-A	NON	2009	2009
03198530	P9-A	NON	2010	2010
03198530	P9-A	NON	2011	2011
03198530	P9-A	NON	2012	2012
03198530	P9-A	NON	2013	2013
03198530	P9-A	NON	2014	2014
03198530	P9-A	NON	2015	2015
03198530	P9-A	NON	2016	2016
03198530	P9-A	NON	2017	2017
03198530	P9-A	NON	2018	2018
03198530	P9-A	NON	2019	2019
03198530	P9-A	NON	2020	2020
03198530	P9-A	NON	2021	2021
03198530	P9-A	NON	2022	2022
03198530	P9-A	NON	2023	2023
03198530	P9-A	NON	2024	2024
03198750	M9-A	NON	2016	2016
03198750	M9-A	NON	2017	2017
03198750	M9-A	NON	2018	2018
03198750	M9-A	NON	2019	2019
03198750	M9-A	NON	2020	2020
03198750	M9-A	NON	2021	2021
03198750	M9-A	NON	2022	2022
03198750	M9-A	NON	2023	2023
03199200	M9-A	NON	1984	1984
03199200	M9-A	NON	1985	1985
03199200	M9-A	NON	1986	1986
03199200	M9-A	NON	1987	1987
03199200	M9-A	NON	1988	1988
03199200	M9-A	NON	1989	1989
03199200	M9-A	NON	1990	1990
03199200	M9-A	NON	1991	1991
03199200	M9-A	NON	1992	1992
03199200	M9-A	NON	1993	1993
03199200	M9-A	NON	1994	1994
03199200	M9-A	NON	1995	1995
03199200	M9-A	NON	1996	1996
03199200	M9-A	NON	1997	1997
03199200	M9-A	NON	1998	1998
03199200	M9-A	NON	1999	1999
03199200	M9-A	NON	2000	2000
03199200	M9-A	NON	2001	2001
03199200	M9-A	NON	2002	2002
03199200	M9-A	NON	2003	2003
03199200	M9-A	NON	2004	2004
03199200	M9-A	NON	2005	2005
03199200	M9-A	NON	2006	2006
03199200	M9-A	NON	2007	2007
03199200	M9-A	NON	2008	2008
03199200	M9-A	NON	2009	2009
03199200	M9-A	NON	2010	2010
03199200	M9-A	NON	2011	2011
03199200	M9-A	NON	2012	2012
03199200	M9-A	NON	2013	2013
03199200	M9-A	NON	2014	2014
03199200	M9-A	NON	2015	2015
03199200	M9-A	NON	2016	2016
03199200	M9-A	NON	2017	2017
03199200	M9-A	NON	2018	2018
03199200	M9-A	NON	2019	2019
03199200	M9-A	NON	2020	2020
03199200	M9-A	NON	2021	2021
03199200	M9-A	NON	2022	2022
03199200	M9-A	NON	2023	2023
03199200	M9-A	NON	2024	2024
03200070	M9-A	NON	2010	2010
03200070	M9-A	NON	2011	2011
03200070	M9-A	NON	2012	2012
03200070	M9-A	NON	2013	2013
03200070	M9-A	NON	2014	2014
03200070	M9-A	NON	2015	2015
03200070	M9-A	NON	2016	2016
03200070	M9-A	NON	2017	2017
03200070	M9-A	NON	2018	2018
03200070	M9-A	NON	2019	2019
03200070	M9-A	NON	2020	2020
03200070	M9-A	NON	2021	2021
03200070	M9-A	NON	2022	2022
03200070	M9-A	NON	2023	2023
03200435	P9-A	NON	2011	2011
03200435	P9-A	NON	2012	2012
03200435	P9-A	NON	2013	2013
03200435	P9-A	NON	2014	2014
03200435	P9-A	NON	2015	2015
03200435	P9-A	NON	2016	2016
03200435	P9-A	NON	2017	2017
03200435	P9-A	NON	2018	2018
03200435	P9-A	NON	2019	2019
03200435	P9-A	NON	2020	2020
03200435	P9-A	NON	2021	2021
03200435	P9-A	NON	2022	2022
03200435	P9-A	NON	2023	2023
03200435	P9-A	NON	2024	2024
03201000	P9-A	NON	2010	2010
03201000	P9-A	NON	2011	2011
03201000	P9-A	NON	2012	2012
03201000	P9-A	NON	2013	2013
03201000	P9-A	NON	2014	2014
03201000	P9-A	NON	2015	2015
03201000	P9-A	NON	2016	2016
03201000	P9-A	NON	2017	2017
03201000	P9-A	NON	2018	2018
03201000	P9-A	NON	2019	2019
03201000	P9-A	NON	2020	2020
03201000	P9-A	NON	2021	2021
03201000	P9-A	NON	2022	2022
03201000	P9-A	NON	2023	2023
03201000	P9-A	NON	2024	2024
03201250	P9-A	NON	2016	2016
03201250	P9-A	NON	2017	2017
03201250	P9-A	NON	2018	2018
03201250	P9-A	NON	2019	2019
03201250	P9-A	NON	2020	2020
03201250	P9-A	NON	2021	2021
03201250	P9-A	NON	2022	2022
03201250	P9-A	NON	2023	2023
03201250	P9-A	NON	2024	2024
03201260	P9-A	NON	1986	1986
03201260	P9-A	NON	1987	1987
03201260	P9-A	NON	1988	1988
03201260	P9-A	NON	1989	1989
03201260	P9-A	NON	1990	1990
03201260	P9-A	NON	1991	1991
03201260	P9-A	NON	1992	1992
03201260	P9-A	NON	1993	1993
03201260	P9-A	NON	1994	1994
03201260	P9-A	NON	1995	1995
03201260	P9-A	NON	1996	1996
03201260	P9-A	NON	1997	1997
03201260	P9-A	NON	1998	1998
03201260	P9-A	NON	1999	1999
03201260	P9-A	NON	2000	2000
03201260	P9-A	NON	2001	2001
03201260	P9-A	NON	2002	2002
03201260	P9-A	NON	2003	2003
03201260	P9-A	NON	2004	2004
03201260	P9-A	NON	2005	2005
03201260	P9-A	NON	2006	2006
03201260	P9-A	NON	2007	2007
03201260	P9-A	NON	2008	2008
03201260	P9-A	NON	2009	2009
03201260	P9-A	NON	2010	2010
03201260	P9-A	NON	2011	2011
03201260	P9-A	NON	2012	2012
03201260	P9-A	NON	2013	2013
03201260	P9-A	NON	2014	2014
03201260	P9-A	NON	2015	2015
03201260	P9-A	NON	2016	2016
03201260	P9-A	NON	2017	2017
03201260	P9-A	NON	2018	2018
03201260	P9-A	NON	2019	2019
03201260	P9-A	NON	2020	2020
03201260	P9-A	NON	2021	2021
03201260	P9-A	NON	2022	2022
03201260	P9-A	NON	2023	2023
03201260	P9-A	NON	2024	2024
03201650	P9-A	NON	2010	2010
03201650	P9-A	NON	2011	2011
03201650	P9-A	NON	2012	2012
03201650	P9-A	NON	2013	2013
03201650	P9-A	NON	2014	2014
03201650	P9-A	NON	2015	2015
03201650	P9-A	NON	2016	2016
03201650	P9-A	NON	2017	2017
03201650	P9-A	NON	2018	2018
03201650	P9-A	NON	2019	2019
03201650	P9-A	NON	2020	2020
03201650	P9-A	NON	2021	2021
03201650	P9-A	NON	2022	2022
03201650	P9-A	NON	2023	2023
03201650	P9-A	NON	2024	2024
03202250	P9-A	NON	2008	2008
03202250	P9-A	NON	2009	2009
03202250	P9-A	NON	2010	2010
03202250	P9-A	NON	2011	2011
03202250	P9-A	NON	2012	2012
03202250	P9-A	NON	2013	2013
03202250	P9-A	NON	2014	2014
03202250	P9-A	NON	2015	2015
03202250	P9-A	NON	2016	2016
03202250	P9-A	NON	2017	2017
03202250	P9-A	NON	2018	2018
03202250	P9-A	NON	2019	2019
03202250	P9-A	NON	2020	2020
03202250	P9-A	NON	2021	2021
03202250	P9-A	NON	2022	2022
03202250	P9-A	NON	2023	2023
03202250	P9-A	NON	2024	2024
03203050	P9-A	NON	2012	2012
03203050	P9-A	NON	2013	2013
03203050	P9-A	NON	2014	2014
03203050	P9-A	NON	2015	2015
03203050	P9-A	NON	2016	2016
03203050	P9-A	NON	2017	2017
03203050	P9-A	NON	2018	2018
03203050	P9-A	NON	2019	2019
03203050	P9-A	NON	2020	2020
03203050	P9-A	NON	2021	2021
03203050	P9-A	NON	2022	2022
03203050	P9-A	NON	2023	2023
03203050	P9-A	NON	2024	2024
03203472	P9-A	NON	2017	2017
03203472	P9-A	NON	2018	2018
03203472	P9-A	NON	2019	2019
03203472	P9-A	NON	2020	2020
03203472	P9-A	NON	2021	2021
03203472	P9-A	NON	2022	2022
03203472	P9-A	NON	2023	2023
03203472	P9-A	NON	2024	2024
03203660	P9-A	NON	2010	2010
03203660	P9-A	NON	2011	2011
03203660	P9-A	NON	2012	2012
03203660	P9-A	NON	2013	2013
03203660	P9-A	NON	2014	2014
03203660	P9-A	NON	2015	2015
03203660	P9-A	NON	2016	2016
03203660	P9-A	NON	2017	2017
03203660	P9-A	NON	2018	2018
03203660	P9-A	NON	2019	2019
03203660	P9-A	NON	2020	2020
03203660	P9-A	NON	2021	2021
03203660	P9-A	NON	2022	2022
03203660	P9-A	NON	2023	2023
03203660	P9-A	NON	2024	2024
03203750	P9-A	NON	2012	2012
03203750	P9-A	NON	2013	2013
03203750	P9-A	NON	2014	2014
03203750	P9-A	NON	2015	2015
03203750	P9-A	NON	2016	2016
03203750	P9-A	NON	2017	2017
03203750	P9-A	NON	2018	2018
03203750	P9-A	NON	2019	2019
03203750	P9-A	NON	2020	2020
03203750	P9-A	NON	2021	2021
03203750	P9-A	NON	2022	2022
03203750	P9-A	NON	2023	2023
03203750	P9-A	NON	2024	2024
03204000	P9-A	NON	2007	2007
03204000	P9-A	NON	2008	2008
03204000	P9-A	NON	2009	2009
03204000	P9-A	NON	2010	2010
03204000	P9-A	NON	2011	2011
03204000	P9-A	NON	2012	2012
03204000	P9-A	NON	2013	2013
03204000	P9-A	NON	2014	2014
03204000	P9-A	NON	2015	2015
03204000	P9-A	NON	2016	2016
03204000	P9-A	NON	2017	2017
03204000	P9-A	NON	2018	2018
03204000	P9-A	NON	2019	2019
03204000	P9-A	NON	2020	2020
03204000	P9-A	NON	2021	2021
03204000	P9-A	NON	2022	2022
03204000	P9-A	NON	2023	2023
03204000	P9-A	NON	2024	2024
03204000	P9-A	NON	2025	2025
03205000	P9-A	NON	2008	2008
03205000	P9-A	NON	2009	2009
03205000	P9-A	NON	2010	2010
03205000	P9-A	NON	2011	2011
03205000	P9-A	NON	2012	2012
03205000	P9-A	NON	2013	2013
03205000	P9-A	NON	2014	2014
03205000	P9-A	NON	2015	2015
03205000	P9-A	NON	2016	2016
03205000	P9-A	NON	2017	2017
03205000	P9-A	NON	2018	2018
03205000	P9-A	NON	2019	2019
03205000	P9-A	NON	2020	2020
03205000	P9-A	NON	2021	2021
03205000	P9-A	NON	2022	2022
03205000	P9-A	NON	2023	2023
03205000	P9-A	NON	2024	2024
03205050	P9-A	NON	2016	2016
03205050	P9-A	NON	2017	2017
03205050	P9-A	NON	2018	2018
03205050	P9-A	NON	2019	2019
03205050	P9-A	NON	2020	2020
03205050	P9-A	NON	2021	2021
03205050	P9-A	NON	2022	2022
03205050	P9-A	NON	2023	2023
03205050	P9-A	NON	2024	2024
03206000	P9-A	NON	2010	2010
03206000	P9-A	NON	2011	2011
03206000	P9-A	NON	2012	2012
03206000	P9-A	NON	2013	2013
03206000	P9-A	NON	2014	2014
03206000	P9-A	NON	2015	2015
03206000	P9-A	NON	2016	2016
03206000	P9-A	NON	2017	2017
03206000	P9-A	NON	2018	2018
03206000	P9-A	NON	2019	2019
03206000	P9-A	NON	2020	2020
03206000	P9-A	NON	2021	2021
03206000	P9-A	NON	2022	2022
03206000	P9-A	NON	2023	2023
03206000	P9-A	NON	2024	2024
03206150	P9-A	NON	2010	2010
03206150	P9-A	NON	2011	2011
03206150	P9-A	NON	2012	2012
03206150	P9-A	NON	2013	2013
03206150	P9-A	NON	2014	2014
03206150	P9-A	NON	2015	2015
03206150	P9-A	NON	2016	2016
03206150	P9-A	NON	2017	2017
03206150	P9-A	NON	2018	2018
03206150	P9-A	NON	2019	2019
03206150	P9-A	NON	2020	2020
03206150	P9-A	NON	2021	2021
03206150	P9-A	NON	2022	2022
03206150	P9-A	NON	2023	2023
03206150	P9-A	NON	2024	2024
03206350	P9-A	NON	2012	2012
03206350	P9-A	NON	2013	2013
03206350	P9-A	NON	2014	2014
03206350	P9-A	NON	2015	2015
03206350	P9-A	NON	2016	2016
03206350	P9-A	NON	2017	2017
03206350	P9-A	NON	2018	2018
03206350	P9-A	NON	2019	2019
03206350	P9-A	NON	2020	2020
03206350	P9-A	NON	2021	2021
03206350	P9-A	NON	2022	2022
03206350	P9-A	NON	2023	2023
03206350	P9-A	NON	2024	2024
03206927	P9-A	NON	2015	2015
03206927	P9-A	NON	2016	2016
03206927	P9-A	NON	2017	2017
03206927	P9-A	NON	2018	2018
03206927	P9-A	NON	2019	2019
03206927	P9-A	NON	2020	2020
03206927	P9-A	NON	2021	2021
03206927	P9-A	NON	2022	2022
03206927	P9-A	NON	2023	2023
03206927	P9-A	NON	2024	2024
03207020	P9-A	NON	2007	2007
03207020	P9-A	NON	2008	2008
03207020	P9-A	NON	2009	2009
03207020	P9-A	NON	2010	2010
03207020	P9-A	NON	2011	2011
03207020	P9-A	NON	2012	2012
03207020	P9-A	NON	2013	2013
03207020	P9-A	NON	2014	2014
03207020	P9-A	NON	2015	2015
03207020	P9-A	NON	2016	2016
03207020	P9-A	NON	2017	2017
03207020	P9-A	NON	2018	2018
03207020	P9-A	NON	2019	2019
03207020	P9-A	NON	2020	2020
03207020	P9-A	NON	2021	2021
03207020	P9-A	NON	2022	2022
03207020	P9-A	NON	2023	2023
03207020	P9-A	NON	2024	2024
03207020	P9-A	NON	2025	2025
03207023	P9-A	NON	2015	2015
03207023	P9-A	NON	2016	2016
03207023	P9-A	NON	2017	2017
03207023	P9-A	NON	2018	2018
03207023	P9-A	NON	2019	2019
03207023	P9-A	NON	2020	2020
03207023	P9-A	NON	2021	2021
03207023	P9-A	NON	2022	2022
03207023	P9-A	NON	2023	2023
03207023	P9-A	NON	2024	2024
03207235	P9-A	NON	2016	2016
03207235	P9-A	NON	2017	2017
03207235	P9-A	NON	2018	2018
03207235	P9-A	NON	2019	2019
03207235	P9-A	NON	2020	2020
03207235	P9-A	NON	2021	2021
03207335	P9-A	NON	2016	2016
03207335	P9-A	NON	2017	2017
03207335	P9-A	NON	2018	2018
03207335	P9-A	NON	2019	2019
03207335	P9-A	NON	2020	2020
03207335	P9-A	NON	2021	2021
03207490	P9-A	NON	2016	2016
03207490	P9-A	NON	2017	2017
03207490	P9-A	NON	2018	2018
03207490	P9-A	NON	2019	2019
03207490	P9-A	NON	2020	2020
03207490	P9-A	NON	2021	2021
03207610	M9-A	NON	2010	2010
03207610	M9-A	NON	2011	2011
03207610	M9-A	NON	2012	2012
03207610	M9-A	NON	2013	2013
03207610	M9-A	NON	2014	2014
03207610	M9-A	NON	2015	2015
03207610	M9-A	NON	2016	2016
03207610	M9-A	NON	2017	2017
03207610	M9-A	NON	2018	2018
03207610	M9-A	NON	2019	2019
03207610	M9-A	NON	2020	2020
03207610	M9-A	NON	2021	2021
03207610	M9-A	NON	2022	2022
03207865	P9-A	NON	2016	2016
03207865	P9-A	NON	2017	2017
03207865	P9-A	NON	2018	2018
03207865	P9-A	NON	2019	2019
03207865	P9-A	NON	2020	2020
03207865	P9-A	NON	2021	2021
03207865	P9-A	NON	2022	2022
03207865	P9-A	NON	2023	2023
03207865	P9-A	NON	2024	2024
03208000	M9-A	NON	1994	1994
03208000	M9-A	NON	1995	1995
03208000	M9-A	NON	1996	1996
03208000	M9-A	NON	1997	1997
03208000	M9-A	NON	1998	1998
03208000	M9-A	NON	1999	1999
03208000	M9-A	NON	2000	2000
03208000	M9-A	NON	2001	2001
03208000	M9-A	NON	2002	2002
03208000	M9-A	NON	2003	2003
03208000	M9-A	NON	2004	2004
03208000	M9-A	NON	2005	2005
03208000	M9-A	NON	2006	2006
03208000	M9-A	NON	2007	2007
03208000	M9-A	NON	2008	2008
03208000	M9-A	NON	2009	2009
03208000	M9-A	NON	2010	2010
03208000	M9-A	NON	2011	2011
03208000	M9-A	NON	2012	2012
03208000	M9-A	NON	2013	2013
03208000	M9-A	NON	2014	2014
03208000	M9-A	NON	2015	2015
03208000	M9-A	NON	2016	2016
03208000	M9-A	NON	2017	2017
03208000	M9-A	NON	2018	2018
03208000	M9-A	NON	2019	2019
03208000	M9-A	NON	2020	2020
03208000	M9-A	NON	2021	2021
03208000	M9-A	NON	2022	2022
03208000	M9-A	NON	2023	2023
03208000	M9-A	NON	2024	2024
03208000	M9-A	NON	2025	2025
03208100	P9-A	NON	2016	2016
03208100	P9-A	NON	2017	2017
03208100	P9-A	NON	2018	2018
03208100	P9-A	NON	2019	2019
03208100	P9-A	NON	2020	2020
03208100	P9-A	NON	2021	2021
03208100	P9-A	NON	2022	2022
03208520	M9-A	NON	2012	2012
03208520	M9-A	NON	2013	2013
03208520	M9-A	NON	2014	2014
03208520	M9-A	NON	2015	2015
03208520	M9-A	NON	2016	2016
03208520	M9-A	NON	2017	2017
03208520	M9-A	NON	2018	2018
03208520	M9-A	NON	2019	2019
03208520	M9-A	NON	2020	2020
03208520	M9-A	NON	2021	2021
03208520	M9-A	NON	2022	2022
03209000	M9-A	NON	2010	2010
03209000	M9-A	NON	2011	2011
03209000	M9-A	NON	2012	2012
03209000	M9-A	NON	2013	2013
03209000	M9-A	NON	2014	2014
03209000	M9-A	NON	2015	2015
03209000	M9-A	NON	2016	2016
03209000	M9-A	NON	2017	2017
03209000	M9-A	NON	2018	2018
03209000	M9-A	NON	2019	2019
03209000	M9-A	NON	2020	2020
03209000	M9-A	NON	2021	2021
03209000	M9-A	NON	2022	2022
03209485	P9-A	NON	2010	2010
03209485	P9-A	NON	2011	2011
03209485	P9-A	NON	2012	2012
03209485	P9-A	NON	2013	2013
03209485	P9-A	NON	2014	2014
03209485	P9-A	NON	2015	2015
03209485	P9-A	NON	2016	2016
03209485	P9-A	NON	2017	2017
03209485	P9-A	NON	2018	2018
03209485	P9-A	NON	2019	2019
03209485	P9-A	NON	2020	2020
03209485	P9-A	NON	2021	2021
03209485	P9-A	NON	2022	2022
03209538	P9-A	NON	1986	1986
03209538	P9-A	NON	1987	1987
03209538	P9-A	NON	1988	1988
03209538	P9-A	NON	1989	1989
03209538	P9-A	NON	1990	1990
03209538	P9-A	NON	1991	1991
03209538	P9-A	NON	1992	1992
03209538	P9-A	NON	1993	1993
03209538	P9-A	NON	1994	1994
03209538	P9-A	NON	1995	1995
03209538	P9-A	NON	1996	1996
03209538	P9-A	NON	1997	1997
03209538	P9-A	NON	1998	1998
03209538	P9-A	NON	1999	1999
03209538	P9-A	NON	2000	2000
03209538	P9-A	NON	2001	2001
03209538	P9-A	NON	2002	2002
03209538	P9-A	NON	2003	2003
03209538	P9-A	NON	2004	2004
03209538	P9-A	NON	2005	2005
03209538	P9-A	NON	2006	2006
03209538	P9-A	NON	2007	2007
03209538	P9-A	NON	2008	2008
03209538	P9-A	NON	2009	2009
03209538	P9-A	NON	2010	2010
03209538	P9-A	NON	2011	2011
03209538	P9-A	NON	2012	2012
03209538	P9-A	NON	2013	2013
03209538	P9-A	NON	2014	2014
03209538	P9-A	NON	2015	2015
03209538	P9-A	NON	2016	2016
03209538	P9-A	NON	2017	2017
03209538	P9-A	NON	2018	2018
03209538	P9-A	NON	2019	2019
03209538	P9-A	NON	2020	2020
03209538	P9-A	NON	2021	2021
03209550	P9-A	NON	1986	1986
03209550	P9-A	NON	1987	1987
03209550	P9-A	NON	1988	1988
03209550	P9-A	NON	1989	1989
03209550	P9-A	NON	1990	1990
03209550	P9-A	NON	1991	1991
03209550	P9-A	NON	1992	1992
03209550	P9-A	NON	1993	1993
03209550	P9-A	NON	1994	1994
03209550	P9-A	NON	1995	1995
03209550	P9-A	NON	1996	1996
03209550	P9-A	NON	1997	1997
03209550	P9-A	NON	1998	1998
03209550	P9-A	NON	1999	1999
03209550	P9-A	NON	2000	2000
03209550	P9-A	NON	2001	2001
03209550	P9-A	NON	2002	2002
03209550	P9-A	NON	2003	2003
03209550	P9-A	NON	2004	2004
03209550	P9-A	NON	2005	2005
03209550	P9-A	NON	2006	2006
03210050	P9-A	NON	2012	2012
03210050	P9-A	NON	2013	2013
03210050	P9-A	NON	2014	2014
03210050	P9-A	NON	2015	2015
03210050	P9-A	NON	2016	2016
03210050	P9-A	NON	2017	2017
03210050	P9-A	NON	2018	2018
03210050	P9-A	NON	2019	2019
03210050	P9-A	NON	2020	2020
03210050	P9-A	NON	2021	2021
03210050	P9-A	NON	2022	2022
03210200	P9	NON	2014	2014
03210200	P9	NON	2015	2015
03210300	P9	NON	2004	2004
03210300	P9	NON	2005	2005
03210300	P9	NON	2006	2006
03210300	P9	NON	2007	2007
03210300	P9	NON	2008	2008
03210300	P9	NON	2009	2009
03210300	P9	NON	2010	2010
03210327	TP9	NON	2014	2014
03210327	TP9	NON	2015	2015
03210327	TP9	NON	2016	2016
03210327	TP9	NON	2017	2017
03210327	TP9	NON	2018	2018
03210327	TP9	NON	2019	2019
03210327	TP9	NON	2020	2020
03210327	TP9	NON	2021	2021
03210423	TP9	NON	1990	1990
03210423	TP9	NON	1991	1991
03210423	TP9	NON	1992	1992
03210423	TP9	NON	1993	1993
03210423	TP9	NON	1994	1994
03210423	TP9	NON	1995	1995
03210423	TP9	NON	1996	1996
03210423	TP9	NON	1997	1997
03210423	TP9	NON	1998	1998
03210423	TP9	NON	1999	1999
03210423	TP9	NON	2000	2000
03210423	TP9	NON	2001	2001
03210423	TP9	NON	2002	2002
03210423	TP9	NON	2003	2003
03210423	TP9	NON	2004	2004
03210423	TP9	NON	2005	2005
03210423	TP9	NON	2006	2006
03210423	TP9	NON	2007	2007
03210423	TP9	NON	2008	2008
03210423	TP9	NON	2009	2009
03210423	TP9	NON	2010	2010
03210423	TP9	NON	2011	2011
03210423	TP9	NON	2012	2012
03210423	TP9	NON	2013	2013
03210423	TP9	NON	2014	2014
03210423	TP9	NON	2015	2015
03210423	TP9	NON	2016	2016
03210423	TP9	NON	2017	2017
03210423	TP9	NON	2018	2018
03210423	TP9	NON	2019	2019
03210423	TP9	NON	2020	2020
03210423	TP9	NON	2021	2021
03210572	TP9	NON	2014	2014
03210572	TP9	NON	2015	2015
03210572	TP9	NON	2016	2016
03210572	TP9	NON	2017	2017
03210572	TP9	NON	2018	2018
03210572	TP9	NON	2019	2019
03210572	TP9	NON	2020	2020
03210572	TP9	NON	2021	2021
03210600	P9	NON	1990	1990
03210600	P9	NON	1991	1991
03210600	P9	NON	1992	1992
03210600	P9	NON	1993	1993
03210600	P9	NON	1994	1994
03210600	P9	NON	1995	1995
03210600	P9	NON	1996	1996
03210600	P9	NON	1997	1997
03210600	P9	NON	1998	1998
03210600	P9	NON	1999	1999
03210600	P9	NON	2000	2000
03210600	P9	NON	2001	2001
03210600	P9	NON	2002	2002
03210600	P9	NON	2003	2003
03210600	P9	NON	2004	2004
03210600	P9	NON	2005	2005
03210600	P9	NON	2006	2006
03210600	P9	NON	2007	2007
03210600	P9	NON	2008	2008
03210600	P9	NON	2009	2009
03210600	P9	NON	2010	2010
03210600	P9	NON	2011	2011
03210600	P9	NON	2012	2012
03210600	P9	NON	2013	2013
03210600	P9	NON	2014	2014
03210600	P9	NON	2015	2015
03210600	P9	NON	2016	2016
03210600	P9	NON	2017	2017
03210600	P9	NON	2018	2018
03210600	P9	NON	2019	2019
03210600	P9	NON	2020	2020
03210600	P9	NON	2021	2021
03210660	TP9	NON	2014	2014
03210660	TP9	NON	2015	2015
03210660	TP9	NON	2016	2016
03210660	TP9	NON	2017	2017
03210660	TP9	NON	2018	2018
03210660	TP9	NON	2019	2019
03210660	TP9	NON	2020	2020
03210660	TP9	NON	2021	2021
03210716	TP9	NON	2021	2021
03210815	TP9	NON	2012	2012
03210815	TP9	NON	2013	2013
03210815	TP9	NON	2014	2014
03210815	TP9	NON	2015	2015
03210815	TP9	NON	2016	2016
03210815	TP9	NON	2017	2017
03210815	TP9	NON	2018	2018
03210815	TP9	NON	2019	2019
03210815	TP9	NON	2020	2020
03210815	TP9	NON	2021	2021
03210815	TP9	NON	2022	2022
03210815	TP9	NON	2023	2023
03211000	P9-A	NON	2012	2012
03211000	P9-A	NON	2013	2013
03211000	P9-A	NON	2014	2014
03211000	P9-A	NON	2015	2015
03211000	P9-A	NON	2016	2016
03211000	P9-A	NON	2017	2017
03211000	P9-A	NON	2018	2018
03211000	P9-A	NON	2019	2019
03211000	P9-A	NON	2020	2020
03211000	P9-A	NON	2021	2021
03211000	P9-A	NON	2022	2022
03211950	P9-A	NON	2010	2010
03211950	P9-A	NON	2011	2011
03211950	P9-A	NON	2012	2012
03211950	P9-A	NON	2013	2013
03211950	P9-A	NON	2014	2014
03211950	P9-A	NON	2015	2015
03211950	P9-A	NON	2016	2016
03211950	P9-A	NON	2017	2017
03211950	P9-A	NON	2018	2018
03211950	P9-A	NON	2019	2019
03211950	P9-A	NON	2020	2020
03211950	P9-A	NON	2021	2021
03211950	P9-A	NON	2022	2022
03212090	P9-A	NON	2008	2008
03212090	P9-A	NON	2009	2009
03212090	P9-A	NON	2010	2010
03212090	P9-A	NON	2011	2011
03212090	P9-A	NON	2012	2012
03212090	P9-A	NON	2013	2013
03212090	P9-A	NON	2014	2014
03212090	P9-A	NON	2015	2015
03212090	P9-A	NON	2016	2016
03212090	P9-A	NON	2017	2017
03212090	P9-A	NON	2018	2018
03212090	P9-A	NON	2019	2019
03212090	P9-A	NON	2020	2020
03212090	P9-A	NON	2021	2021
03212090	P9-A	NON	2022	2022
03212090	P9-A	NON	2023	2023
03212090	P9-A	NON	2024	2024
